Year_Month,Date,Month,Year,Channel,Location,Format,Ad_Name,Full_Ad_Name,Purchases,Revenue,Impressions,Ad_Clicks,Spend,Leads
2022-11,2022-11-07,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,0,14,2,2.894667,
2022-11,2022-11-30,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,41.00251,63,15,26.710667,
2022-11,2022-11-19,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,0,7,0,0,
2022-11,2022-11-15,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,24.075113,78,15,21.961333,
2022-11,2022-11-05,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,0,7,0,0,
2022-11,2022-11-22,November,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,0,175,28,20.886667,
2022-11,2022-11-25,November,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,0,145,19,17.333351,
2022-11,2022-11-20,November,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,211.205586,91,11,8.441333,
2022-11,2022-11-27,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,0,26.133986,223,75,110.968,
2022-11,2022-11-07,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,0,0,225,71,57.373333,
2022-11,2022-11-24,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,0,0,109,33,41.894667,
2022-11,2022-11-25,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,0,116.922229,167,66,64.324,
2022-11,2022-11-22,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,0,217.650586,127,37,42.276,
2022-11,2022-11-20,November,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,0.098968,112,15,19.552,
2022-11,2022-11-16,November,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,139.659643,104,15,13.468,
2022-11,2022-11-30,November,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,65.461229,138,28,55.830667,
2022-11,2022-11-04,November,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,0,134,26,12.809333,
2022-11,2022-11-07,November,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,0,153,23,23.018667,
2022-11,2022-11-11,November,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,0,142,31,18.72,
2022-11,2022-11-16,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,81.192994,164,37,73.094667,
2022-11,2022-11-14,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,34.46501,209,38,110.222667,
2022-11,2022-11-15,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,0,144,28,55.934667,
2022-11,2022-11-10,November,2022,Travel Ads,,,Travel Ads,,1,240.870063,2796,84,203.076923,
2022-11,2022-11-16,November,2022,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,1,526.828582,10,4,13.433333,
2022-11,2022-11-26,November,2022,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,1,662.4,13,4,16.016,
2022-11,2022-11-28,November,2022,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,1,121.560567,15,3,12.705333,
2022-11,2022-11-04,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,207.040547,76,15,33.817333,
2022-11,2022-11-03,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,319.209264,202,38,71.309333,
2022-11,2022-11-28,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,202.02,18,3,7.332,
2022-11,2022-11-27,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,1004.8,75,16,34.84,
2022-11,2022-11-01,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,1256.65,213,24,46.609333,
2022-11,2022-11-16,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,541.2,29,8,11.665333,
2022-11,2022-11-23,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,271.15,47,12,15.392,
2022-11,2022-11-25,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,241.467771,40,12,19.049333,
2022-11,2022-11-13,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,684.848056,140,16,29.102667,
2022-11,2022-11-24,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,434.690373,130,40,41.201333,
2022-11,2022-11-05,November,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,1,1023.3,126,22,8.978667,
2022-11,2022-11-24,November,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,1,342.42,138,31,20.072248,
2022-11,2022-11-06,November,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,1,1157.6,96,11,6.800673,
2022-11,2022-11-28,November,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,1,254.15,133,21,33.713455,
2022-11,2022-11-21,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,474.3,197,80,44.564,
2022-11,2022-11-01,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,539.1,150,30,22.897333,
2022-11,2022-11-04,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,624.668388,196,65,45.292,
2022-11,2022-11-29,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,295.2,103,38,23.053333,
2022-11,2022-11-06,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,2283.455897,201,68,38.376,
2022-11,2022-11-19,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,295.37831,175,53,45.222667,
2022-11,2022-11-09,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,409.306993,206,79,55.622667,
2022-11,2022-11-15,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,284.529426,100,31,22.464,
2022-11,2022-11-14,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,395.1,195,76,53.386667,
2022-11,2022-11-13,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,534.875179,283,82,58.794667,
2022-11,2022-11-30,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,356.325029,197,55,55.241333,
2022-11,2022-11-28,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,217.62,160,64,50.630667,
2022-11,2022-11-19,November,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,1,130.683159,101,16,10.261333,
2022-11,2022-11-23,November,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,1,682.2,122,26,33.418667,
2022-11,2022-11-28,November,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,1,369,124,15,12.636,
2022-11,2022-11-26,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,291.296591,91,15,29.830667,
2022-11,2022-11-22,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,878.780474,164,32,53.404,
2022-11,2022-11-13,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,957,204,19,52.953334,
2022-11,2022-11-12,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,718.2,87,15,44.546667,
2022-11,2022-11-20,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,319.7,140,16,57.373333,
2022-11,2022-11-23,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,739.4,183,40,96.598667,
2022-11,2022-11-10,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,635.8,92,17,38.948,
2022-11,2022-11-02,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,682.605852,272,28,73.250667,
2022-11,2022-11-03,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,717.6,110,23,53.646667,
2022-11,2022-11-29,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,132.834776,133,33,62.885333,
2022-11,2022-11-11,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,448.575036,127,18,45.898666,
2022-11,2022-11-01,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,899.647391,239,30,70.390667,
2022-11,2022-11-06,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,233.22,144,27,83.685333,
2022-11,2022-11-04,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,279,201,29,63.925334,
2022-11,2022-11-28,November,2022,Social Display Retargeting,West Coast,Carousel,Stay Local _ Ad 1,Annual 2022 _ Social Display Retargeting _ West Coast _ Both Device _ Carousel _ Stay Local _ Ad 1,1,233.22,0,0,0,
2022-11,2022-11-14,November,2022,Social Display Retargeting,West Coast,Carousel,Stay Local _ Ad 1,Annual 2022 _ Social Display Retargeting _ West Coast _ Both Device _ Carousel _ Stay Local _ Ad 1,1,119,0,0,0,
2022-11,2022-11-26,November,2022,Social Display Retargeting,West Coast,Carousel,Stay Local _ Ad 1,Annual 2022 _ Social Display Retargeting _ West Coast _ Both Device _ Carousel _ Stay Local _ Ad 1,1,319.4,0,0,0,
2022-11,2022-11-26,November,2022,Travel Ads,,,Travel Ads,,2,546.734063,2510,96,198,
2022-11,2022-11-28,November,2022,Travel Ads,,,Travel Ads,,2,487.059875,2561,86,197.897436,
2022-11,2022-11-13,November,2022,Travel Ads,,,Travel Ads,,2,547.945063,2227,84,205.128205,
2022-11,2022-11-18,November,2022,Travel Ads,,,Travel Ads,,2,457.3255,2202,83,205.128205,
2022-11,2022-11-08,November,2022,Travel Ads,,,Travel Ads,,2,519.2595,2669,87,205.128205,
2022-11,2022-11-22,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,2,924.8,123,30,47.874667,
2022-11,2022-11-27,November,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,2,566.4,173,26,30.333333,
2022-11,2022-11-09,November,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,2,1588,179,19,29.848,
2022-11,2022-11-17,November,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,2,522.557005,392,43,18.272691,
2022-11,2022-11-29,November,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,2,1080.3,165,17,9.741333,
2022-11,2022-11-03,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,2,857.290736,104,35,24.821333,
2022-11,2022-11-18,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,2,555.75385,209,85,45.725333,
2022-11,2022-11-23,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,2,459.02,207,66,40.248,
2022-11,2022-11-20,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,2,1961.671798,239,65,64.289333,
2022-11,2022-11-05,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,2,843.641064,130,38,26.450667,
2022-11,2022-11-10,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,2,655.760001,78,40,24.925333,
2022-11,2022-11-21,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,487.817945,199,45,116.029333,
2022-11,2022-11-08,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,4092.140363,126,22,52.953333,
2022-11,2022-11-24,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,968.44,87,20,28.166667,
2022-11,2022-11-25,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,1589.168719,165,32,91.173333,
2022-11,2022-11-27,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,517.990919,122,18,40.750667,
2022-11,2022-11-09,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,1208.65,170,42,96.286667,
2022-11,2022-11-19,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,1831.92,108,22,58.76,
2022-11,2022-11-16,November,2022,Travel Ads,,,Travel Ads,,3,793.605063,2513,100,203.410256,
2022-11,2022-11-21,November,2022,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,3,3780.2,28,5,32.257333,
2022-11,2022-11-10,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,3,715.310502,128,35,47.372,
2022-11,2022-11-28,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,1387.142019,184,39,140.538667,
2022-11,2022-11-07,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,1578.603647,244,41,81.102667,
2022-11,2022-11-17,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,1885.6,97,23,39.190667,
2022-11,2022-11-24,November,2022,Travel Ads,,,Travel Ads,,4,893.307125,1715,78,203.051282,
2022-11,2022-11-02,November,2022,Travel Ads,,,Travel Ads,,4,1130.85775,2498,79,202.435897,
2022-11,2022-11-17,November,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,4,1391.946594,154,42,53.404,
2022-11,2022-11-11,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,4,2263.04,281,99,58.586667,
2022-11,2022-11-06,November,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,4,2901.696758,108,23,23.642667,
2022-11,2022-11-15,November,2022,Travel Ads,,,Travel Ads,,5,1220.64475,2740,86,197.487179,
2022-11,2022-11-23,November,2022,Travel Ads,,,Travel Ads,,5,1085.607438,2573,91,207.205128,
2022-11,2022-11-30,November,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,5,2157.400861,216,53,115.804,
2022-11,2022-11-30,November,2022,Travel Ads,,,Travel Ads,,6,1099.37175,2247,79,101.897436,
2022-11,2022-11-17,November,2022,Travel Ads,,,Travel Ads,,6,1426.68775,1873,81,205.128205,
2022-11,2022-11-07,November,2022,Travel Ads,,,Travel Ads,,6,1713.846125,2540,86,205.128205,
2022-11,2022-11-14,November,2022,Travel Ads,,,Travel Ads,,7,1997.220125,2306,82,205.128205,
2022-11,2022-11-29,November,2022,Travel Ads,,,Travel Ads,,7,1722.9935,2729,83,181.410256,
2022-11,2022-11-12,November,2022,Travel Ads,,,Travel Ads,,7,1709.80225,2392,88,202.589744,
2022-11,2022-11-19,November,2022,Travel Ads,,,Travel Ads,,8,1877.233813,2105,104,205.128205,
2022-11,2022-11-20,November,2022,Travel Ads,,,Travel Ads,,8,1706.190875,2542,111,205.128205,
2022-11,2022-11-25,November,2022,Travel Ads,,,Travel Ads,,10,2285.63275,2448,99,205.128205,
2022-11,2022-11-09,November,2022,Travel Ads,,,Travel Ads,,10,2708.163625,2389,84,205.128205,
2022-11,2022-11-11,November,2022,Travel Ads,,,Travel Ads,,13,3284.177938,1917,71,201.25641,
2022-11,2022-11-03,November,2022,Travel Ads,,,Travel Ads,,13,3500.622563,2650,76,167.820513,
2022-11,2022-11-05,November,2022,Travel Ads,,,Travel Ads,,15,3348.45825,1906,61,152.025641,
2022-11,2022-11-22,November,2022,Travel Ads,,,Travel Ads,,16,3756.176,2366,84,205.128205,
2022-11,2022-11-21,November,2022,Travel Ads,,,Travel Ads,,17,4131.4995,1853,88,205.128205,
2022-11,2022-11-18,November,2022,Social Display Retargeting,West Coast,Carousel,Stay Local _ Ad 1,Annual 2022 _ Social Display Retargeting _ West Coast _ Both Device _ Carousel _ Stay Local _ Ad 1,26,7745.7,0,0,0,
2022-01,2022-01-08,January,2022,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,1,0,0,
2022-01,2022-01-17,January,2022,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,6,0,0,
